id,class,parents,has_nurs,form,children,housing,finance,social,healths 
2445,not_recom,usual,improper,foster,2,convenient,inconv,slightly_prob,not_recom
2446,priority,usual,improper,foster,2,convenient,inconv,problematic,recommended
2447,priority,usual,improper,foster,2,convenient,inconv,problematic,priority
2448,not_recom,usual,improper,foster,2,convenient,inconv,problematic,not_recom
2449,priority,usual,improper,foster,2,less_conv,convenient,nonprob,recommended
2450,priority,usual,improper,foster,2,less_conv,convenient,nonprob,priority
2451,not_recom,usual,improper,foster,2,less_conv,convenient,nonprob,not_recom
2452,priority,usual,improper,foster,2,less_conv,convenient,slightly_prob,recommended
2453,priority,usual,improper,foster,2,less_conv,convenient,slightly_prob,priority
2454,not_recom,usual,improper,foster,2,less_conv,convenient,slightly_prob,not_recom
2456,priority,usual,improper,foster,2,less_conv,convenient,problematic,priority
2457,not_recom,usual,improper,foster,2,less_conv,convenient,problematic,not_recom
2458,priority,usual,improper,foster,2,less_conv,inconv,nonprob,recommended
2459,priority,usual,improper,foster,2,less_conv,inconv,nonprob,priority
2460,not_recom,usual,improper,foster,2,less_conv,inconv,nonprob,not_recom
2462,priority,usual,improper,foster,2,less_conv,inconv,slightly_prob,priority
2463,not_recom,usual,improper,foster,2,less_conv,inconv,slightly_prob,not_recom
2464,priority,usual,improper,foster,2,less_conv,inconv,problematic,recommended
2465,priority,usual,improper,foster,2,less_conv,inconv,problematic,priority
2466,not_recom,usual,improper,foster,2,less_conv,inconv,problematic,not_recom
2467,priority,usual,improper,foster,2,critical,convenient,nonprob,recommended
2470,priority,usual,improper,foster,2,critical,convenient,slightly_prob,recommended
2471,priority,usual,improper,foster,2,critical,convenient,slightly_prob,priority
2472,not_recom,usual,improper,foster,2,critical,convenient,slightly_prob,not_recom
2473,priority,usual,improper,foster,2,critical,convenient,problematic,recommended
2476,priority,usual,improper,foster,2,critical,inconv,nonprob,recommended
2477,priority,usual,improper,foster,2,critical,inconv,nonprob,priority
2479,priority,usual,improper,foster,2,critical,inconv,slightly_prob,recommended
2480,priority,usual,improper,foster,2,critical,inconv,slightly_prob,priority
2481,not_recom,usual,improper,foster,2,critical,inconv,slightly_prob,not_recom
2483,priority,usual,improper,foster,2,critical,inconv,problematic,priority
2484,not_recom,usual,improper,foster,2,critical,inconv,problematic,not_recom
2485,very_recom,usual,improper,foster,3,convenient,convenient,nonprob,recommended
2486,priority,usual,improper,foster,3,convenient,convenient,nonprob,priority
2487,not_recom,usual,improper,foster,3,convenient,convenient,nonprob,not_recom
2488,very_recom,usual,improper,foster,3,convenient,convenient,slightly_prob,recommended
2489,priority,usual,improper,foster,3,convenient,convenient,slightly_prob,priority
2490,not_recom,usual,improper,foster,3,convenient,convenient,slightly_prob,not_recom
2491,priority,usual,improper,foster,3,convenient,convenient,problematic,recommended
2492,priority,usual,improper,foster,3,convenient,convenient,problematic,priority
2493,not_recom,usual,improper,foster,3,convenient,convenient,problematic,not_recom
2495,priority,usual,improper,foster,3,convenient,inconv,nonprob,priority
2497,priority,usual,improper,foster,3,convenient,inconv,slightly_prob,recommended
2498,priority,usual,improper,foster,3,convenient,inconv,slightly_prob,priority
2499,not_recom,usual,improper,foster,3,convenient,inconv,slightly_prob,not_recom
2500,priority,usual,improper,foster,3,convenient,inconv,problematic,recommended
2501,priority,usual,improper,foster,3,convenient,inconv,problematic,priority
2503,priority,usual,improper,foster,3,less_conv,convenient,nonprob,recommended
2504,priority,usual,improper,foster,3,less_conv,convenient,nonprob,priority
2505,not_recom,usual,improper,foster,3,less_conv,convenient,nonprob,not_recom
2507,priority,usual,improper,foster,3,less_conv,convenient,slightly_prob,priority
2508,not_recom,usual,improper,foster,3,less_conv,convenient,slightly_prob,not_recom
2509,priority,usual,improper,foster,3,less_conv,convenient,problematic,recommended
2510,priority,usual,improper,foster,3,less_conv,convenient,problematic,priority
2511,not_recom,usual,improper,foster,3,less_conv,convenient,problematic,not_recom
2512,priority,usual,improper,foster,3,less_conv,inconv,nonprob,recommended
2513,priority,usual,improper,foster,3,less_conv,inconv,nonprob,priority
2514,not_recom,usual,improper,foster,3,less_conv,inconv,nonprob,not_recom
2515,priority,usual,improper,foster,3,less_conv,inconv,slightly_prob,recommended
2517,not_recom,usual,improper,foster,3,less_conv,inconv,slightly_prob,not_recom
2518,priority,usual,improper,foster,3,less_conv,inconv,problematic,recommended
2519,priority,usual,improper,foster,3,less_conv,inconv,problematic,priority
2521,priority,usual,improper,foster,3,critical,convenient,nonprob,recommended
2522,priority,usual,improper,foster,3,critical,convenient,nonprob,priority
2523,not_recom,usual,improper,foster,3,critical,convenient,nonprob,not_recom
2525,priority,usual,improper,foster,3,critical,convenient,slightly_prob,priority
2526,not_recom,usual,improper,foster,3,critical,convenient,slightly_prob,not_recom
2527,priority,usual,improper,foster,3,critical,convenient,problematic,recommended
2529,not_recom,usual,improper,foster,3,critical,convenient,problematic,not_recom
2530,priority,usual,improper,foster,3,critical,inconv,nonprob,recommended
2531,priority,usual,improper,foster,3,critical,inconv,nonprob,priority
2533,priority,usual,improper,foster,3,critical,inconv,slightly_prob,recommended
2534,priority,usual,improper,foster,3,critical,inconv,slightly_prob,priority
2535,not_recom,usual,improper,foster,3,critical,inconv,slightly_prob,not_recom
2536,priority,usual,improper,foster,3,critical,inconv,problematic,recommended
2539,very_recom,usual,improper,foster,more,convenient,convenient,nonprob,recommended
2540,priority,usual,improper,foster,more,convenient,convenient,nonprob,priority
2541,not_recom,usual,improper,foster,more,convenient,convenient,nonprob,not_recom
2542,very_recom,usual,improper,foster,more,convenient,convenient,slightly_prob,recommended
2543,priority,usual,improper,foster,more,convenient,convenient,slightly_prob,priority
2545,priority,usual,improper,foster,more,convenient,convenient,problematic,recommended
2546,priority,usual,improper,foster,more,convenient,convenient,problematic,priority
2549,priority,usual,improper,foster,more,convenient,inconv,nonprob,priority
2550,not_recom,usual,improper,foster,more,convenient,inconv,nonprob,not_recom
2551,priority,usual,improper,foster,more,convenient,inconv,slightly_prob,recommended
2552,priority,usual,improper,foster,more,convenient,inconv,slightly_prob,priority
2554,priority,usual,improper,foster,more,convenient,inconv,problematic,recommended
2556,not_recom,usual,improper,foster,more,convenient,inconv,problematic,not_recom
2557,priority,usual,improper,foster,more,less_conv,convenient,nonprob,recommended
2558,priority,usual,improper,foster,more,less_conv,convenient,nonprob,priority
2559,not_recom,usual,improper,foster,more,less_conv,convenient,nonprob,not_recom
2561,priority,usual,improper,foster,more,less_conv,convenient,slightly_prob,priority
2562,not_recom,usual,improper,foster,more,less_conv,convenient,slightly_prob,not_recom
2563,priority,usual,improper,foster,more,less_conv,convenient,problematic,recommended
2564,priority,usual,improper,foster,more,less_conv,convenient,problematic,priority
2565,not_recom,usual,improper,foster,more,less_conv,convenient,problematic,not_recom
2566,priority,usual,improper,foster,more,less_conv,inconv,nonprob,recommended
2567,priority,usual,improper,foster,more,less_conv,inconv,nonprob,priority
2568,not_recom,usual,improper,foster,more,less_conv,inconv,nonprob,not_recom
2571,not_recom,usual,improper,foster,more,less_conv,inconv,slightly_prob,not_recom
2572,priority,usual,improper,foster,more,less_conv,inconv,problematic,recommended
2573,priority,usual,improper,foster,more,less_conv,inconv,problematic,priority
2574,not_recom,usual,improper,foster,more,less_conv,inconv,problematic,not_recom
2575,priority,usual,improper,foster,more,critical,convenient,nonprob,recommended
2576,priority,usual,improper,foster,more,critical,convenient,nonprob,priority
2577,not_recom,usual,improper,foster,more,critical,convenient,nonprob,not_recom
2578,priority,usual,improper,foster,more,critical,convenient,slightly_prob,recommended
2579,priority,usual,improper,foster,more,critical,convenient,slightly_prob,priority
2580,not_recom,usual,improper,foster,more,critical,convenient,slightly_prob,not_recom
2582,priority,usual,improper,foster,more,critical,convenient,problematic,priority
2583,not_recom,usual,improper,foster,more,critical,convenient,problematic,not_recom
2584,priority,usual,improper,foster,more,critical,inconv,nonprob,recommended
2585,priority,usual,improper,foster,more,critical,inconv,nonprob,priority
2586,not_recom,usual,improper,foster,more,critical,inconv,nonprob,not_recom
2587,priority,usual,improper,foster,more,critical,inconv,slightly_prob,recommended
2588,priority,usual,improper,foster,more,critical,inconv,slightly_prob,priority
2590,priority,usual,improper,foster,more,critical,inconv,problematic,recommended
2592,not_recom,usual,improper,foster,more,critical,inconv,problematic,not_recom
2593,priority,usual,critical,complete,1,convenient,convenient,nonprob,recommended
2594,priority,usual,critical,complete,1,convenient,convenient,nonprob,priority
2596,priority,usual,critical,complete,1,convenient,convenient,slightly_prob,recommended
2597,priority,usual,critical,complete,1,convenient,convenient,slightly_prob,priority
2601,not_recom,usual,critical,complete,1,convenient,convenient,problematic,not_recom
2602,priority,usual,critical,complete,1,convenient,inconv,nonprob,recommended
2603,priority,usual,critical,complete,1,convenient,inconv,nonprob,priority
2604,not_recom,usual,critical,complete,1,convenient,inconv,nonprob,not_recom
2606,priority,usual,critical,complete,1,convenient,inconv,slightly_prob,priority
2607,not_recom,usual,critical,complete,1,convenient,inconv,slightly_prob,not_recom
2608,priority,usual,critical,complete,1,convenient,inconv,problematic,recommended
2609,priority,usual,critical,complete,1,convenient,inconv,problematic,priority
2610,not_recom,usual,critical,complete,1,convenient,inconv,problematic,not_recom
2612,priority,usual,critical,complete,1,less_conv,convenient,nonprob,priority
2615,priority,usual,critical,complete,1,less_conv,convenient,slightly_prob,priority
2617,priority,usual,critical,complete,1,less_conv,convenient,problematic,recommended
2619,not_recom,usual,critical,complete,1,less_conv,convenient,problematic,not_recom
2621,priority,usual,critical,complete,1,less_conv,inconv,nonprob,priority
2623,priority,usual,critical,complete,1,less_conv,inconv,slightly_prob,recommended
2624,priority,usual,critical,complete,1,less_conv,inconv,slightly_prob,priority
2626,priority,usual,critical,complete,1,less_conv,inconv,problematic,recommended
2627,priority,usual,critical,complete,1,less_conv,inconv,problematic,priority
2629,priority,usual,critical,complete,1,critical,convenient,nonprob,recommended
2630,priority,usual,critical,complete,1,critical,convenient,nonprob,priority
2631,not_recom,usual,critical,complete,1,critical,convenient,nonprob,not_recom
2633,priority,usual,critical,complete,1,critical,convenient,slightly_prob,priority
2634,not_recom,usual,critical,complete,1,critical,convenient,slightly_prob,not_recom
2635,priority,usual,critical,complete,1,critical,convenient,problematic,recommended
2637,not_recom,usual,critical,complete,1,critical,convenient,problematic,not_recom
